6346	212	5001	2014-01-21	0
6355	227	6989	2014-01-21	0
6355	81	2935	2014-01-21	0
6590	227	2935	2014-01-21	0
6590	227	368	2014-01-21	0
6623	120	6095	2014-01-21	0
6623	222	6095	2014-01-21	0
6641	227	5901	2014-01-21	0
6712	108	3606	2014-01-21	0
6772	222	2935	2014-01-21	0
6783	212	3961	2014-01-21	0
6813	122	5379	2014-01-21	0
6813	206	5379	2014-01-21	0
6863	188	5832	2014-01-21	0
6874	111	4261	2014-01-21	0
6874	129	208	2014-01-21	0
6874	46	834	2014-01-21	0
6874	97	6322	2014-01-21	0
697	112	2278	2014-01-21	0
697	112	2935	2014-01-21	0
697	122	3215	2014-01-21	0
697	182	2935	2014-01-21	0
697	222	2935	2014-01-21	0
6989	112	6355	2014-01-21	0
705	206	4767	2014-01-21	0
728	222	1410	2014-01-21	0
758	222	1029	2014-01-21	0
819	133	5170	2014-01-21	0
819	133	6591	2014-01-21	0
819	203	2935	2014-01-21	0
819	206	1134	2014-01-21	0
822	122	3010	2014-01-21	0
851	110	1134	2014-01-21	0
869	222	4767	2014-01-21	0
1085	122	1375	2014-01-22	0
1111	122	1312	2014-01-22	0
1122	256	6874	2014-01-22	0
1134	129	5345	2014-01-22	0
1134	245	1447	2014-01-22	0
1231	206	4170	2014-01-22	0
1239	97	3156	2014-01-22	0
125	129	1347	2014-01-22	0
1312	122	1111	2014-01-22	0
1329	119	6347	2014-01-22	0
1347	222	2124	2014-01-22	0
1348	44	3251	2014-01-22	0
1375	122	1085	2014-01-22	0
1389	120	5001	2014-01-22	0
1443	104	5001	2014-01-22	0
1447	122	6065	2014-01-22	0
1447	197	4619	2014-01-22	0
1510	129	2079	2014-01-22	0
1660	227	5379	2014-01-22	0
1672	164	2822	2014-01-22	0
1742	108	1029	2014-01-22	0
1742	120	3251	2014-01-22	0
1742	163	3931	2014-01-22	0
1742	261	1029	2014-01-22	0
1742	48	1029	2014-01-22	0
1860	156	5521	2014-01-22	0
1860	156	6346	2014-01-22	0
1860	97	5521	2014-01-22	0
186	156	1239	2014-01-22	0
2006	206	4250	2014-01-22	0
2045	119	1742	2014-01-22	0
2045	163	1991	2014-01-22	0
2045	189	1029	2014-01-22	0
2063	222	5775	2014-01-22	0
2076	206	2174	2014-01-22	0
2079	222	3305	2014-01-22	0
2124	163	3606	2014-01-22	0
2124	163	5402	2014-01-22	0
2136	206	5552	2014-01-22	0
2147	133	5544	2014-01-22	0
2147	97	4380	2014-01-22	0
2162	133	6774	2014-01-22	0
2166	120	1829	2014-01-22	0
2166	212	5775	2014-01-22	0
2167	133	354	2014-01-22	0
2167	44	354	2014-01-22	0
218	122	6691	2014-01-22	0
2507	142	1862	2014-01-22	0
251	168	1029	2014-01-22	0
256	129	5775	2014-01-22	0
256	197	1134	2014-01-22	0
2639	120	912	2014-01-22	0
2639	233	912	2014-01-22	0
2752	112	1389	2014-01-22	0
280	120	3551	2014-01-22	0
2833	222	1315	2014-01-22	0
2848	120	4040	2014-01-22	0
2877	199	4475	2014-01-22	0
2935	204	5139	2014-01-22	0
2935	212	1598	2014-01-22	0
2972	212	2131	2014-01-22	0
3043	122	1502	2014-01-22	0
3046	256	2131	2014-01-22	0
3047	188	3680	2014-01-22	0
3049	222	5571	2014-01-22	0
3099	212	1742	2014-01-22	0
3111	97	3501	2014-01-22	0
3215	122	5832	2014-01-22	0
3215	206	5832	2014-01-22	0
3247	112	2935	2014-01-22	0
3344	212	5770	2014-01-22	0
3344	81	6355	2014-01-22	0
3417	150	1410	2014-01-22	0
3417	222	1133	2014-01-22	0
3501	133	2963	2014-01-22	0
3501	222	5764	2014-01-22	0
3501	52	5764	2014-01-22	0
3508	120	357	2014-01-22	0
354	97	1598	2014-01-22	0
354	97	255	2014-01-22	0
3551	112	5345	2014-01-22	0
3606	164	2124	2014-01-22	0
3606	230	2124	2014-01-22	0
3648	222	2007	2014-01-22	0
3661	256	4681	2014-01-22	0
3680	188	3047	2014-01-22	0
3680	222	319	2014-01-22	0
370	122	4714	2014-01-22	0
3734	212	4694	2014-01-22	0
3811	212	6740	2014-01-22	0
3834	122	4238	2014-01-22	0
3834	222	4238	2014-01-22	0
3848	122	4238	2014-01-22	0
3884	222	5897	2014-01-22	0
3979	212	3356	2014-01-22	0
4014	188	5901	2014-01-22	0
4014	222	1029	2014-01-22	0
402	112	1274	2014-01-22	0
4089	97	1773	2014-01-22	0
4150	222	1944	2014-01-22	0
4170	206	1231	2014-01-22	0
4182	233	3606	2014-01-22	0
4238	120	1917	2014-01-22	0
4238	122	3834	2014-01-22	0
4238	122	3848	2014-01-22	0
4238	129	1134	2014-01-22	0
4238	222	1917	2014-01-22	0
424	222	2935	2014-01-22	0
4250	206	2006	2014-01-22	0
4261	144	6874	2014-01-22	0
4329	133	4538	2014-01-22	0
4440	129	2048	2014-01-22	0
4446	97	1829	2014-01-22	0
4456	222	1134	2014-01-22	0
4475	227	4714	2014-01-22	0
4548	120	1713	2014-01-22	0
4587	222	1389	2014-01-22	0
460	222	2190	2014-01-22	0
4648	104	6041	2014-01-22	0
4714	112	4475	2014-01-22	0
4714	222	4535	2014-01-22	0
4752	90	6641	2014-01-22	0
4767	222	2935	2014-01-22	0
4783	133	5165	2014-01-22	0
4850	129	354	2014-01-22	0
4850	129	4830	2014-01-22	0
492	46	6641	2014-01-22	0
5001	119	1389	2014-01-22	0
5001	119	5775	2014-01-22	0
5012	129	1660	2014-01-22	0
5088	129	651	2014-01-22	0
5131	222	1240	2014-01-22	0
5163	119	1742	2014-01-22	0
5196	97	1126	2014-01-22	0
5310	212	2444	2014-01-22	0
5338	222	2935	2014-01-22	0
5345	129	1134	2014-01-22	0
5345	227	3551	2014-01-22	0
5345	227	6691	2014-01-22	0
5373	222	3251	2014-01-22	0
5379	112	1660	2014-01-22	0
5379	129	2097	2014-01-22	0
5379	129	6813	2014-01-22	0
5379	206	6813	2014-01-22	0
5379	73	5966	2014-01-22	0
5460	44	2006	2014-01-22	0
5552	206	2136	2014-01-22	0
5568	129	1660	2014-01-22	0
5659	222	6138	2014-01-22	0
5719	46	4973	2014-01-22	0
5764	97	4723	2014-01-22	0
5775	119	1134	2014-01-22	0
5775	227	6562	2014-01-22	0
5832	122	3215	2014-01-22	0
5832	122	6750	2014-01-22	0
5832	206	3215	2014-01-22	0
5855	120	2967	2014-01-22	0
5855	133	2967	2014-01-22	0
5855	73	2967	2014-01-22	0
5858	120	2444	2014-01-22	0
5901	188	4014	2014-01-22	0
5961	222	2888	2014-01-22	0
5966	212	5379	2014-01-22	0
6041	222	6355	2014-01-22	0
6065	122	1447	2014-01-22	0
6069	87	2639	2014-01-22	0
6095	133	5573	2014-01-22	0
6095	256	5573	2014-01-22	0
6103	212	5267	2014-01-22	0
6175	206	705	2014-01-22	0
6188	222	2601	2014-01-22	0
6308	129	6590	2014-01-22	0
6355	81	3344	2014-01-22	0
6359	120	984	2014-01-22	0
6463	150	6826	2014-01-22	0
6562	112	5775	2014-01-22	0
6562	129	5775	2014-01-22	0
6691	122	218	2014-01-22	0
669	129	728	2014-01-22	0
6735	120	6142	2014-01-22	0
6742	222	1447	2014-01-22	0
6750	122	5832	2014-01-22	0
6750	122	6863	2014-01-22	0
6750	122	705	2014-01-22	0
6750	206	705	2014-01-22	0
677	164	6874	2014-01-22	0
6772	120	2935	2014-01-22	0
6796	231	4014	2014-01-22	0
6813	206	5379	2014-01-22	0
6851	222	1134	2014-01-22	0
6858	164	5930	2014-01-22	0
6863	222	5775	2014-01-22	0
6874	163	6322	2014-01-22	0
6874	52	1449	2014-01-22	0
697	182	2935	2014-01-22	0
697	222	2935	2014-01-22	0
705	122	6750	2014-01-22	0
705	206	6750	2014-01-22	0
851	110	5964	2014-01-22	0
851	119	6590	2014-01-22	0
88	256	2935	2014-01-22	0
1045	122	5867	2014-01-23	0
1094	203	4481	2014-01-23	0
1106	222	3661	2014-01-23	0
1121	222	2935	2014-01-23	0
1132	122	3417	2014-01-23	0
1134	104	5379	2014-01-23	0
1134	120	5775	2014-01-23	0
1134	129	2935	2014-01-23	0
1134	222	6976	2014-01-23	0
1134	227	5379	2014-01-23	0
1134	227	5832	2014-01-23	0
1152	212	1269	2014-01-23	0
1215	129	2702	2014-01-23	0
1239	222	2935	2014-01-23	0
1297	112	2935	2014-01-23	0
1300	129	1183	2014-01-23	0
1315	133	5460	2014-01-23	0
1315	222	1575	2014-01-23	0
1340	122	4535	2014-01-23	0
1340	222	1658	2014-01-23	0
1347	222	2124	2014-01-23	0
1347	222	3606	2014-01-23	0
1347	69	2124	2014-01-23	0
1347	69	3606	2014-01-23	0
1348	122	4014	2014-01-23	0
1348	122	5373	2014-01-23	0
1375	212	1085	2014-01-23	0
1389	112	2935	2014-01-23	0
1447	122	4333	2014-01-23	0
1447	187	1134	2014-01-23	0
1447	187	5345	2014-01-23	0
1447	221	5379	2014-01-23	0
1447	222	1134	2014-01-23	0
1447	222	5345	2014-01-23	0
1485	206	5379	2014-01-23	0
150	256	2623	2014-01-23	0
150	256	5170	2014-01-23	0
1523	112	6355	2014-01-23	0
1575	120	6976	2014-01-23	0
1575	203	4089	2014-01-23	0
1581	187	5379	2014-01-23	0
1582	164	6062	2014-01-23	0
1656	224	3808	2014-01-23	0
1675	256	2639	2014-01-23	0
1675	256	4882	2014-01-23	0
1677	122	5901	2014-01-23	0
1684	112	2935	2014-01-23	0
1685	129	3585	2014-01-23	0
1731	222	6973	2014-01-23	0
1742	44	2045	2014-01-23	0
185	133	6048	2014-01-23	0
185	199	2008	2014-01-23	0
1857	222	4446	2014-01-23	0
1862	133	4681	2014-01-23	0
2008	104	2935	2014-01-23	0
2008	222	5832	2014-01-23	0
2008	227	6987	2014-01-23	0
2045	163	1029	2014-01-23	0
2115	97	1512	2014-01-23	0
2124	108	3606	2014-01-23	0
2124	163	3606	2014-01-23	0
2124	206	3606	2014-01-23	0
2124	236	3606	2014-01-23	0
2124	240	3606	2014-01-23	0
2124	241	3606	2014-01-23	0
2158	212	291	2014-01-23	0
2270	222	912	2014-01-23	0
2345	46	3152	2014-01-23	0
2414	120	354	2014-01-23	0
242	129	3078	2014-01-23	0
242	97	5001	2014-01-23	0
2470	133	3174	2014-01-23	0
2507	142	1862	2014-01-23	0
2526	212	3661	2014-01-23	0
2541	156	2026	2014-01-23	0
256	112	3693	2014-01-23	0
256	197	1134	2014-01-23	0
2601	133	1171	2014-01-23	0
2639	120	5364	2014-01-23	0
2639	120	857	2014-01-23	0
2639	120	912	2014-01-23	0
2639	46	1675	2014-01-23	0
2654	90	6355	2014-01-23	0
2702	129	1215	2014-01-23	0
2848	163	1045	2014-01-23	0
2930	222	4033	2014-01-23	0
2935	120	1111	2014-01-23	0
2935	203	1134	2014-01-23	0
2935	203	819	2014-01-23	0
2935	212	88	2014-01-23	0
2935	222	1672	2014-01-23	0
2935	227	1297	2014-01-23	0
2935	227	1389	2014-01-23	0
2935	227	1684	2014-01-23	0
2935	239	6355	2014-01-23	0
2935	92	1684	2014-01-23	0
2935	97	1684	2014-01-23	0
2935	99	1815	2014-01-23	0
3010	222	4973	2014-01-23	0
3049	212	4973	2014-01-23	0
3084	234	2193	2014-01-23	0
3152	46	2345	2014-01-23	0
3162	112	5345	2014-01-23	0
3192	122	4238	2014-01-23	0
321	222	5880	2014-01-23	0
3307	119	2294	2014-01-23	0
3311	129	4263	2014-01-23	0
3344	81	4964	2014-01-23	0
3351	203	3288	2014-01-23	0
3368	81	2935	2014-01-23	0
3417	222	1410	2014-01-23	0
3501	133	2963	2014-01-23	0
3501	222	5764	2014-01-23	0
3606	164	2124	2014-01-23	0
3606	206	2124	2014-01-23	0
3606	230	2124	2014-01-23	0
3606	241	2124	2014-01-23	0
3661	164	4681	2014-01-23	0
3749	222	3961	2014-01-23	0
3768	204	6590	2014-01-23	0
3781	222	43	2014-01-23	0
3827	222	2935	2014-01-23	0
3875	122	5354	2014-01-23	0
3961	131	2848	2014-01-23	0
4014	122	1348	2014-01-23	0
4014	122	5373	2014-01-23	0
4058	203	1094	2014-01-23	0
4058	203	4481	2014-01-23	0
4089	203	1575	2014-01-23	0
4089	49	2848	2014-01-23	0
4108	44	2963	2014-01-23	0
4151	73	928	2014-01-23	0
4208	187	1269	2014-01-23	0
4238	122	3192	2014-01-23	0
424	122	755	2014-01-23	0
424	222	2935	2014-01-23	0
4254	95	1332	2014-01-23	0
4268	222	2124	2014-01-23	0
4297	97	5869	2014-01-23	0
4315	44	251	2014-01-23	0
4315	53	2045	2014-01-23	0
4333	122	1447	2014-01-23	0
4438	59	6874	2014-01-23	0
4456	222	1134	2014-01-23	0
4475	97	2800	2014-01-23	0
4481	203	6593	2014-01-23	0
4535	122	1340	2014-01-23	0
4654	222	1134	2014-01-23	0
4747	44	6874	2014-01-23	0
4752	90	6641	2014-01-23	0
4759	190	1269	2014-01-23	0
4763	212	4292	2014-01-23	0
4825	222	4498	2014-01-23	0
4882	256	1675	2014-01-23	0
4964	81	3344	2014-01-23	0
4978	222	3112	2014-01-23	0
4978	222	4005	2014-01-23	0
5196	97	1126	2014-01-23	0
5278	222	2935	2014-01-23	0
5295	122	5333	2014-01-23	0
5308	99	6454	2014-01-23	0
5333	122	5295	2014-01-23	0
5338	222	2935	2014-01-23	0
5345	129	2935	2014-01-23	0
5345	133	1322	2014-01-23	0
5345	227	3162	2014-01-23	0
5373	122	1348	2014-01-23	0
5373	122	4014	2014-01-23	0
5373	222	3251	2014-01-23	0
5379	112	1134	2014-01-23	0
5379	206	1485	2014-01-23	0
5379	221	1447	2014-01-23	0
5379	222	5607	2014-01-23	0
5389	46	4973	2014-01-23	0
5453	212	4973	2014-01-23	0
5605	222	732	2014-01-23	0
565	111	2639	2014-01-23	0
565	212	2639	2014-01-23	0
5764	119	2963	2014-01-23	0
5764	73	2963	2014-01-23	0
5764	97	2963	2014-01-23	0
5832	112	1134	2014-01-23	0
5832	212	1134	2014-01-23	0
5832	222	1134	2014-01-23	0
5832	222	2008	2014-01-23	0
5867	122	1045	2014-01-23	0
5901	122	1677	2014-01-23	0
5912	119	2131	2014-01-23	0
5912	120	2131	2014-01-23	0
5930	212	4261	2014-01-23	0
5953	222	2840	2014-01-23	0
5961	222	2888	2014-01-23	0
6069	133	2639	2014-01-23	0
6088	104	2097	2014-01-23	0
6088	222	18	2014-01-23	0
6095	222	2086	2014-01-23	0
6095	256	1315	2014-01-23	0
6138	156	6835	2014-01-23	0
6175	112	705	2014-01-23	0
618	120	5948	2014-01-23	0
6270	214	6355	2014-01-23	0
6290	199	3781	2014-01-23	0
6309	133	3084	2014-01-23	0
6341	120	4749	2014-01-23	0
6437	222	3251	2014-01-23	0
6623	222	6095	2014-01-23	0
6662	222	1547	2014-01-23	0
6724	120	6355	2014-01-23	0
6750	122	705	2014-01-23	0
6750	206	5832	2014-01-23	0
6796	231	4014	2014-01-23	0
6796	44	4014	2014-01-23	0
6874	97	2188	2014-01-23	0
6936	120	3781	2014-01-23	0
697	212	1332	2014-01-23	0
697	222	2935	2014-01-23	0
6987	112	2008	2014-01-23	0
705	122	6750	2014-01-23	0
705	227	6175	2014-01-23	0
755	122	424	2014-01-23	0
807	122	6638	2014-01-23	0
819	133	5170	2014-01-23	0
819	203	2935	2014-01-23	0
822	129	5552	2014-01-23	0
851	110	5591	2014-01-23	0
858	133	4681	2014-01-23	0
873	164	5152	2014-01-23	0
873	222	1268	2014-01-23	0
873	256	3768	2014-01-23	0
894	120	965	2014-01-23	0
894	222	4170	2014-01-23	0
1071	222	472	2014-01-24	0
1111	44	492	2014-01-24	0
1134	222	1447	2014-01-24	0
1239	122	705	2014-01-24	0
1239	206	705	2014-01-24	0
1239	222	5832	2014-01-24	0
1297	206	4535	2014-01-24	0
1297	222	1389	2014-01-24	0
1347	206	4182	2014-01-24	0
1347	222	3606	2014-01-24	0
1377	129	6874	2014-01-24	0
1377	152	2188	2014-01-24	0
1389	119	5775	2014-01-24	0
1389	120	5001	2014-01-24	0
1389	120	5775	2014-01-24	0
1389	122	3781	2014-01-24	0
1389	156	5001	2014-01-24	0
1389	212	5001	2014-01-24	0
1389	44	5001	2014-01-24	0
1397	222	1793	2014-01-24	0
1428	44	4655	2014-01-24	0
1447	122	4333	2014-01-24	0
1447	129	5345	2014-01-24	0
1447	187	1134	2014-01-24	0
1447	187	5345	2014-01-24	0
1485	227	5379	2014-01-24	0
1505	108	3809	2014-01-24	0
1598	206	5345	2014-01-24	0
1716	222	6088	2014-01-24	0
1753	122	822	2014-01-24	0
1815	122	2035	2014-01-24	0
1841	241	2722	2014-01-24	0
185	133	4559	2014-01-24	0
185	199	2008	2014-01-24	0
1862	133	3661	2014-01-24	0
186	222	2935	2014-01-24	0
1901	120	2378	2014-01-24	0
1901	222	2378	2014-01-24	0
1958	241	6874	2014-01-24	0
198	222	2680	2014-01-24	0
2035	122	1815	2014-01-24	0
2045	163	5895	2014-01-24	0
2045	97	251	2014-01-24	0
2074	129	1315	2014-01-24	0
2079	256	3305	2014-01-24	0
208	119	6874	2014-01-24	0
208	222	4261	2014-01-24	0
2124	108	3606	2014-01-24	0
2124	206	3606	2014-01-24	0
2124	240	3606	2014-01-24	0
2124	241	3606	2014-01-24	0
2124	51	3606	2014-01-24	0
2159	43	5147	2014-01-24	0
2166	122	697	2014-01-24	0
2167	44	354	2014-01-24	0
2236	222	6505	2014-01-24	0
2236	251	242	2014-01-24	0
242	187	1389	2014-01-24	0
2472	129	1389	2014-01-24	0
2472	129	5775	2014-01-24	0
2472	129	6487	2014-01-24	0
256	120	4677	2014-01-24	0
2625	222	2800	2014-01-24	0
2639	120	3133	2014-01-24	0
2639	120	5869	2014-01-24	0
2639	120	6069	2014-01-24	0
2722	241	1841	2014-01-24	0
2801	222	6641	2014-01-24	0
2801	233	4752	2014-01-24	0
2868	222	1293	2014-01-24	0
2935	120	4623	2014-01-24	0
2935	204	5139	2014-01-24	0
2935	206	5379	2014-01-24	0
2935	239	88	2014-01-24	0
2963	119	3511	2014-01-24	0
2972	212	2131	2014-01-24	0
2972	212	4583	2014-01-24	0
2979	222	412	2014-01-24	0
3060	63	4932	2014-01-24	0
3191	97	788	2014-01-24	0
3251	222	6796	2014-01-24	0
3311	129	4263	2014-01-24	0
3326	222	3661	2014-01-24	0
3395	222	1239	2014-01-24	0
3420	164	6874	2014-01-24	0
3495	122	4040	2014-01-24	0
358	222	6069	2014-01-24	0
3606	119	2124	2014-01-24	0
3606	164	2124	2014-01-24	0
3606	206	2124	2014-01-24	0
3606	230	2124	2014-01-24	0
3606	256	2124	2014-01-24	0
3606	260	2124	2014-01-24	0
3606	51	2124	2014-01-24	0
3661	133	4681	2014-01-24	0
3661	256	4681	2014-01-24	0
3674	119	5697	2014-01-24	0
3757	256	4837	2014-01-24	0
3770	222	2631	2014-01-24	0
3781	122	1389	2014-01-24	0
3845	122	5832	2014-01-24	0
3904	222	4752	2014-01-24	0
3977	46	6359	2014-01-24	0
4040	122	3495	2014-01-24	0
4076	222	4978	2014-01-24	0
4182	206	1347	2014-01-24	0
4261	59	6874	2014-01-24	0
4265	158	5521	2014-01-24	0
4265	97	1860	2014-01-24	0
4280	222	4970	2014-01-24	0
4315	119	251	2014-01-24	0
4315	200	1029	2014-01-24	0
4315	48	1029	2014-01-24	0
4333	122	1447	2014-01-24	0
4383	212	1134	2014-01-24	0
4422	120	5379	2014-01-24	0
4438	133	6874	2014-01-24	0
4466	222	5880	2014-01-24	0
4480	133	1790	2014-01-24	0
4496	222	3160	2014-01-24	0
4520	119	616	2014-01-24	0
4535	206	1297	2014-01-24	0
459	133	2639	2014-01-24	0
4627	164	1029	2014-01-24	0
4677	120	256	2014-01-24	0
4752	253	1656	2014-01-24	0
4752	253	5016	2014-01-24	0
4767	119	6863	2014-01-24	0
4825	222	6775	2014-01-24	0
4837	46	3757	2014-01-24	0
4919	222	263	2014-01-24	0
4973	133	5719	2014-01-24	0
4973	164	626	2014-01-24	0
4973	222	5901	2014-01-24	0
5001	104	1389	2014-01-24	0
5001	120	1389	2014-01-24	0
5001	222	1389	2014-01-24	0
5049	111	5775	2014-01-24	0
5085	101	4398	2014-01-24	0
5088	222	5345	2014-01-24	0
5091	119	1192	2014-01-24	0
5094	222	4985	2014-01-24	0
5110	65	6095	2014-01-24	0
5142	150	5573	2014-01-24	0
5147	43	2159	2014-01-24	0
5215	222	3954	2014-01-24	0
5338	222	2935	2014-01-24	0
5345	122	556	2014-01-24	0
5345	206	1598	2014-01-24	0
5345	222	5088	2014-01-24	0
5345	256	3768	2014-01-24	0
5364	165	2639	2014-01-24	0
5373	122	6437	2014-01-24	0
5379	112	1485	2014-01-24	0
5379	129	6813	2014-01-24	0
5379	206	2935	2014-01-24	0
5379	222	4475	2014-01-24	0
5389	164	4973	2014-01-24	0
5398	133	5460	2014-01-24	0
5442	97	5460	2014-01-24	0
5552	122	1753	2014-01-24	0
556	122	5345	2014-01-24	0
5655	222	3661	2014-01-24	0
5659	145	6347	2014-01-24	0
5659	222	6138	2014-01-24	0
5689	99	6020	2014-01-24	0
5760	119	341	2014-01-24	0
5764	133	2963	2014-01-24	0
5764	133	3060	2014-01-24	0
5775	256	1315	2014-01-24	0
5775	256	5221	2014-01-24	0
5775	81	1134	2014-01-24	0
5775	81	1389	2014-01-24	0
5816	44	6874	2014-01-24	0
5827	97	6454	2014-01-24	0
5832	212	2124	2014-01-24	0
5832	222	2935	2014-01-24	0
5869	222	5760	2014-01-24	0
5912	119	2131	2014-01-24	0
5912	120	3714	2014-01-24	0
5929	212	3323	2014-01-24	0
6024	129	697	2014-01-24	0
6095	133	5573	2014-01-24	0
6205	99	618	2014-01-24	0
6248	120	6874	2014-01-24	0
626	163	4973	2014-01-24	0
642	222	4842	2014-01-24	0
6437	122	5373	2014-01-24	0
6454	111	2378	2014-01-24	0
6593	222	4058	2014-01-24	0
6627	112	6645	2014-01-24	0
6783	120	2848	2014-01-24	0
6857	222	2376	2014-01-24	0
6863	104	1134	2014-01-24	0
6863	104	1389	2014-01-24	0
6863	120	1134	2014-01-24	0
6863	222	5775	2014-01-24	0
6874	160	4261	2014-01-24	0
6874	97	6322	2014-01-24	0
697	222	2935	2014-01-24	0
705	120	5775	2014-01-24	0
705	122	1239	2014-01-24	0
705	206	1239	2014-01-24	0
705	81	1389	2014-01-24	0
788	44	3191	2014-01-24	0
822	122	1753	2014-01-24	0
851	110	4714	2014-01-24	0
873	256	4933	2014-01-24	0
1045	188	3619	2014-01-25	0
1111	122	5087	2014-01-25	0
1174	46	2045	2014-01-25	0
1174	46	3251	2014-01-25	0
1174	46	500	2014-01-25	0
125	222	1829	2014-01-25	0
1269	203	1575	2014-01-25	0
1269	227	4238	2014-01-25	0
1340	120	6874	2014-01-25	0
1347	222	2124	2014-01-25	0
1389	120	5001	2014-01-25	0
1449	119	2911	2014-01-25	0
1575	203	1269	2014-01-25	0
1827	112	2935	2014-01-25	0
1934	119	705	2014-01-25	0
1934	222	2935	2014-01-25	0
1945	222	3606	2014-01-25	0
1992	120	6874	2014-01-25	0
209	122	2619	2014-01-25	0
2124	108	3606	2014-01-25	0
2124	163	3606	2014-01-25	0
2137	129	1500	2014-01-25	0
2167	133	354	2014-01-25	0
2270	122	3979	2014-01-25	0
2601	120	3637	2014-01-25	0
2601	222	5964	2014-01-25	0
2614	46	5460	2014-01-25	0
2654	90	6355	2014-01-25	0
2680	45	4480	2014-01-25	0
2800	256	4475	2014-01-25	0
2804	222	2247	2014-01-25	0
2840	119	4127	2014-01-25	0
2935	104	5345	2014-01-25	0
2935	119	705	2014-01-25	0
2935	227	1827	2014-01-25	0
2935	227	730	2014-01-25	0
2963	86	5764	2014-01-25	0
2980	212	5131	2014-01-25	0
312	222	4170	2014-01-25	0
3130	119	1630	2014-01-25	0
335	222	4973	2014-01-25	0
3417	222	1410	2014-01-25	0
3459	222	5897	2014-01-25	0
3606	230	2124	2014-01-25	0
3606	256	2124	2014-01-25	0
3613	222	209	2014-01-25	0
3619	188	1045	2014-01-25	0
3664	129	2935	2014-01-25	0
3871	119	1134	2014-01-25	0
3871	120	1134	2014-01-25	0
3979	122	2270	2014-01-25	0
4091	119	3675	2014-01-25	0
4091	204	3675	2014-01-25	0
4182	44	1347	2014-01-25	0
4238	112	1269	2014-01-25	0
4246	222	2935	2014-01-25	0
4251	209	3661	2014-01-25	0
4265	187	1860	2014-01-25	0
4438	44	6874	2014-01-25	0
4515	120	435	2014-01-25	0
4906	222	513	2014-01-25	0
4973	230	626	2014-01-25	0
4973	256	626	2014-01-25	0
5001	52	1389	2014-01-25	0
5087	120	1111	2014-01-25	0
5170	120	6471	2014-01-25	0
5232	122	558	2014-01-25	0
5327	222	5901	2014-01-25	0
5345	104	2935	2014-01-25	0
5379	129	6813	2014-01-25	0
5379	222	4475	2014-01-25	0
5379	239	1269	2014-01-25	0
558	122	5232	2014-01-25	0
5742	222	6355	2014-01-25	0
5767	241	6874	2014-01-25	0
5832	212	2124	2014-01-25	0
5832	222	2935	2014-01-25	0
5832	44	2935	2014-01-25	0
6004	97	1145	2014-01-25	0
6041	222	2935	2014-01-25	0
6041	222	6355	2014-01-25	0
6069	44	2639	2014-01-25	0
6095	133	5573	2014-01-25	0
6122	203	5419	2014-01-25	0
626	108	4973	2014-01-25	0
626	163	4973	2014-01-25	0
626	163	5131	2014-01-25	0
6334	119	4016	2014-01-25	0
6344	122	1598	2014-01-25	0
6355	122	697	2014-01-25	0
6355	97	2990	2014-01-25	0
6391	97	3084	2014-01-25	0
6641	222	4475	2014-01-25	0
6661	164	2639	2014-01-25	0
6661	256	2639	2014-01-25	0
6684	222	4115	2014-01-25	0
6712	144	3606	2014-01-25	0
6874	119	1340	2014-01-25	0
6874	97	887	2014-01-25	0
697	156	705	2014-01-25	0
697	222	2935	2014-01-25	0
697	97	5379	2014-01-25	0
725	222	2935	2014-01-25	0
730	112	2935	2014-01-25	0
730	129	2935	2014-01-25	0
8	119	3839	2014-01-25	0
822	122	5552	2014-01-25	0
851	110	3508	2014-01-25	0
851	110	4040	2014-01-25	0
873	256	5345	2014-01-25	0
105	188	5901	2014-01-26	0
1076	222	6237	2014-01-26	0
1134	156	5775	2014-01-26	0
1134	203	5345	2014-01-26	0
1192	120	912	2014-01-26	0
1192	212	912	2014-01-26	0
1239	122	705	2014-01-26	0
1239	222	2935	2014-01-26	0
125	122	1347	2014-01-26	0
125	122	556	2014-01-26	0
1269	222	1270	2014-01-26	0
1269	227	1631	2014-01-26	0
1315	104	2935	2014-01-26	0
1340	120	208	2014-01-26	0
1389	156	5001	2014-01-26	0
1389	227	256	2014-01-26	0
1389	227	4471	2014-01-26	0
1485	157	2021	2014-01-26	0
1485	212	2021	2014-01-26	0
150	120	5170	2014-01-26	0
150	122	443	2014-01-26	0
1575	212	3503	2014-01-26	0
1631	112	1269	2014-01-26	0
1719	120	5285	2014-01-26	0
1742	108	1029	2014-01-26	0
1742	129	1029	2014-01-26	0
1742	82	1029	2014-01-26	0
1781	145	5705	2014-01-26	0
18	104	4168	2014-01-26	0
1827	112	2935	2014-01-26	0
1827	81	2935	2014-01-26	0
1862	133	4681	2014-01-26	0
1896	122	4699	2014-01-26	0
1945	222	2124	2014-01-26	0
1972	81	2935	2014-01-26	0
2045	119	1742	2014-01-26	0
2045	129	1029	2014-01-26	0
2045	46	1742	2014-01-26	0
2048	222	1598	2014-01-26	0
209	222	1485	2014-01-26	0
2124	108	3606	2014-01-26	0
2124	122	3989	2014-01-26	0
2124	144	3606	2014-01-26	0
2124	163	3606	2014-01-26	0
2124	222	3606	2014-01-26	0
2166	122	697	2014-01-26	0
2169	122	6991	2014-01-26	0
2169	222	2801	2014-01-26	0
2270	120	2639	2014-01-26	0
2394	164	4272	2014-01-26	0
